source,target,weight
Empire Interactive,TYO,1
Empire Interactive,Pioneer LDC,2
Empire Interactive,Telltale Games,2
Empire Interactive,Image Epoch,1
Empire Interactive,O3 Entertainment,3
Empire Interactive,Big Ben Interactive,4
Empire Interactive,Zenrin,1
Empire Interactive,Kadokawa Shoten,6
Empire Interactive,Mycom,1
Empire Interactive,Magical Company,1
Empire Interactive,20th Century Fox Video Games,2
Empire Interactive,SNK Playmore,4
Empire Interactive,Coconuts Japan,2
Empire Interactive,Agetec,6
Empire Interactive,SCi,3
Empire Interactive,Kaga Create,3
Empire Interactive,Sony Computer Entertainment America,1
Empire Interactive,SCS Software,1
Empire Interactive,Origin Systems,1
Empire Interactive,Rebellion Developments,1
Empire Interactive,Men-A-Vision,1
Empire Interactive,Creative Core,3
Empire Interactive,Jack of All Games,1
Empire Interactive,Gaga,1
Empire Interactive,Ultravision,1
Empire Interactive,5pb,6
Empire Interactive,Sunsoft,6
Empire Interactive,ASK,1
Empire Interactive,Pack In Soft,1
Empire Interactive,Mumbo Jumbo,2
Empire Interactive,Mad Catz,3
Empire Interactive,ChunSoft,3
Empire Interactive,GameTek,1
Empire Interactive,Data East,2
Empire Interactive,Acquire,3
Empire Interactive,Rocket Company,6
Empire Interactive,Genterprise,1
Empire Interactive,Big Fish Games,2
Empire Interactive,PQube,8
Empire Interactive,WayForward Technologies,1
Empire Interactive,Paradox Development,1
Empire Interactive,Inti Creates,1
Empire Interactive,Office Create,1
Empire Interactive,dramatic create,2
Empire Interactive,Fuji,1
Empire Interactive,Hamster Corporation,2
Empire Interactive,Dusenberry Martin Racing,1
Empire Interactive,Essential Games,2
Empire Interactive,Culture Publishers,1
Empire Interactive,Pinnacle,3
Empire Interactive,Happinet,3
Empire Interactive,Micro Cabin,3
Empire Interactive,Funsta,2
Empire Interactive,DSI Games,5
Empire Interactive,Data Age,1
Empire Interactive,Jaleco,7
Empire Interactive,White Park Bay Software,1
Empire Interactive,Lighthouse Interactive,1
Empire Interactive,Astragon,4
Empire Interactive,Titus,7
Empire Interactive,Sold Out,1
Empire Interactive,New,1
Empire Interactive,Starfish,4
Empire Interactive,inXile Entertainment,1
Empire Interactive,Spike,7
Empire Interactive,Extreme Entertainment Group,1
Empire Interactive,Crystal Dynamics,4
Empire Interactive,responDESIGN,1
Empire Interactive,CCP,1
Empire Interactive,Sony Music Entertainment,1
Empire Interactive,Paradox Interactive,3
Empire Interactive,Naxat Soft,1
Empire Interactive,Conspiracy Entertainment,7
Empire Interactive,CTO SpA,2
Empire Interactive,Hect,1
Empire Interactive,DTP Entertainment,8
Empire Interactive,Milestone,1
Empire Interactive,Compile Heart,3
Empire Interactive,Yuke's,2
Empire Interactive,Human Entertainment,5
Empire Interactive,MLB.com,1
Empire Interactive,P2 Games,2
Empire Interactive,From Software,5
Empire Interactive,KID,1
Empire Interactive,Pacific Century Cyber Works,1
Empire Interactive,Grand Prix Games,1
Empire Interactive,Licensed 4U,2
Empire Interactive,Wanadoo,2
Empire Interactive,DigiCube,1
Empire Interactive,DreamCatcher Interactive,6
Empire Interactive,Jorudan,1
Empire Interactive,Marvelous Games,1
Empire Interactive,Boost On,1
Empire Interactive,Epic Games,1
Empire Interactive,Virtual Play Games,2
Empire Interactive,Codemasters Online,1
Empire Interactive,Asgard,2
Empire Interactive,NEC,2
Empire Interactive,Illusion Softworks,1
Empire Interactive,Marvelous Entertainment,5
Empire Interactive,Athena,2
Empire Interactive,Idea Factory International,2
Empire Interactive,Experience Inc.,1
Empire Interactive,Fields,1
Empire Interactive,Media Factory,2
Empire Interactive,Avanquest,6
Empire Interactive,Rage Software,4
Empire Interactive,id Software,1
Empire Interactive,UFO Interactive,5
Empire Interactive,Mojang,1
Empire Interactive,Microprose,2
Empire Interactive,Pony Canyon,1
Empire Interactive,Nippon Ichi Software,6
Empire Interactive,Black Bean Games,4
Empire Interactive,Navarre Corp,1
Empire Interactive,Global A Entertainment,2
Empire Interactive,Jester Interactive,2
Empire Interactive,Datam Polystar,1
Empire Interactive,Graffiti,4
Empire Interactive,Evolved Games,2
Empire Interactive,Xplosiv,3
Empire Interactive,Nichibutsu,1
Empire Interactive,Warp,1
Empire Interactive,CokeM Interactive,1
Empire Interactive,Nihon Falcom Corporation,2
Empire Interactive,Mentor Interactive,1
Empire Interactive,Metro 3D,5
Empire Interactive,Cloud Imperium Games Corporation,1
Empire Interactive,Ecole,1
Empire Interactive,Nippon Columbia,2
Empire Interactive,Success,7
Empire Interactive,Performance Designed Products,1
Empire Interactive,Nitroplus,2
Empire Interactive,Pack-In-Video,2
Empire Interactive,Enterbrain,5
Empire Interactive,Merscom LLC,1
Empire Interactive,Telstar,3
Empire Interactive,Angel Studios,2
Empire Interactive,Bohemia Interactive,1
Empire Interactive,Quest,1
Empire Interactive,Karin Entertainment,1
Empire Interactive,Kalypso Media,4
Empire Interactive,BushiRoad,1
Empire Interactive,PopCap Games,3
Empire Interactive,Yamasa Entertainment,1
Empire Interactive,Plenty,1
Empire Interactive,Tradewest,1
Empire Interactive,Popcorn Arcade,4
Empire Interactive,Headup Games,1
Empire Interactive,BMG Interactive Entertainment,3
Empire Interactive,Takuyo,1
Empire Interactive,Alvion,1
Empire Interactive,Universal Gamex,1
Empire Interactive,Imageworks,1
Empire Interactive,Slightly Mad Studios,1
Empire Interactive,LEGO Media,3
Empire Interactive,G.Rev,2
Empire Interactive,Neko Entertainment,5
Empire Interactive,NewKidCo,4
Empire Interactive,Mitsui,1
Empire Interactive,Interchannel,1
Empire Interactive,Minato Station,2
Empire Interactive,Little Orbit,3
Empire Interactive,Storm City Games,6
Empire Interactive,Tomy Corporation,6
Empire Interactive,Fortyfive,1
Empire Interactive,Legacy Interactive,1
Empire Interactive,Lexicon Entertainment,2
Empire Interactive,EA Games,1
Empire Interactive,Ascaron Entertainment GmbH,1
Empire Interactive,FuRyu Corporation,1
Empire Interactive,Daedalic,1
Empire Interactive,Genki,3
Empire Interactive,ESP,4
Empire Interactive,Axela,1
Empire Interactive,Takara,5
Empire Interactive,Paon,1
Empire Interactive,Havas Interactive,1
Empire Interactive,Gremlin Interactive Ltd,4
Empire Interactive,Sweets,1
Empire Interactive,Interplay Productions,1
Empire Interactive,Sammy Corporation,4
Empire Interactive,Daito,1
Empire Interactive,Scholastic Inc.,4
Empire Interactive,Ignition Entertainment,9
Empire Interactive,Trion Worlds,1
Empire Interactive,Taito,7
Empire Interactive,Knowledge Adventure,4
Empire Interactive,HMH Interactive,2
Empire Interactive,Seventh Chord,1
Empire Interactive,CBS Electronics,1
Empire Interactive,Crimson Cow,2
Empire Interactive,Core Design Ltd.,2
Empire Interactive,Paon Corporation,1
Empire Interactive,Takara Tomy,6
Empire Interactive,Aerosoft,1
Empire Interactive,Aques,1
Empire Interactive,Princess Soft,1
Empire Interactive,Hip Interactive,2
Empire Interactive,Ertain,1
Empire Interactive,Just Flight,1
Empire Interactive,LSP Games,2
Empire Interactive,Ongakukan,1
Empire Interactive,Game Factory,8
Empire Interactive,Comfort,2
Empire Interactive,Dorart,1
Empire Interactive,Touchstone,2
Success,Magix,1
Success,Mastiff,4
Success,Midas Interactive Entertainment,7
Success,Irem Software Engineering,5
Success,Blast! Entertainment Ltd,2
Success,Xseed Games,3
Success,GSP,4
Success,ValuSoft,2
Success,Ackkstudios,4
Success,Insomniac Games,1
Success,TechnoSoft,1
Success,King Records,1
Success,Edia,1
Success,Ghostlight,3
Success,Marvelous Interactive,5
Success,Gamebridge,1
Success,HAL Laboratory,1
Success,Russel,2
Success,Culture Brain,3
Success,Societa,1
Success,Mud Duck Productions,1
Success,Tivola,1
Success,"mixi, Inc",1
Success,Strategy First,1
Success,Encore,2
Success,IE Institute,2
Success,Agatsuma Entertainment,2
Success,Tigervision,1
Success,RED Entertainment,1
Success,Falcom Corporation,1
Success,Avanquest Software,3
Success,Microids,2
Success,Abylight,1
Success,Nordic Games,6
Success,Asylum Entertainment,2
Success,CPG Products,1
Success,Marvel Entertainment,1
Success,Sting,1
Success,Kando Games,1
Success,Gust,3
Success,Warashi,1
Success,System Soft,2
Success,Giga,1
Success,HuneX,2
Success,Syscom,1
Success,Destineer,6
Success,Vap,1
Success,Nippon Amuse,1
Success,Daedalic Entertainment,1
Success,Giza10,1
Success,MediaQuest,1
Success,Alternative Software,1
Success,Flashpoint Games,1
Success,UIG Entertainment,1
Success,Indie Games,2
Success,Zushi Games,8
Success,Quinrose,2
Success,Square EA,1
Success,Piacci,1
Success,Sonnet,1
Success,2D Boy,1
Success,Swing! Entertainment,4
Success,Aruze Corp,1
Success,JoWood Productions,7
Success,Game Arts,1
Success,Masque Publishing,1
Success,Playlogic Game Factory,5
Success,Kids Station,1
Success,Phenomedia,1
Success,Team17 Software,1
Success,DHM Interactive,3
Success,Kamui,1
Success,SSI,1
Success,Groove Games,1
Success,GameMill Entertainment,3
Success,TalonSoft,1
Success,Revolution (Japan),1
Success,Prototype,2
Success,BAM! Entertainment,4
Success,Ubisoft Annecy,3
Success,Media Works,3
Success,GN Software,1
Success,Wargaming.net,1
Success,Asmik Ace Entertainment,2
Success,Focus Multimedia,2
Success,Views,2
Success,Devolver Digital,2
Success,fonfun,1
Success,Sunflowers,1
Success,Screenlife,2
Success,1C Company,2
Success,Quintet,1
Success,Adeline Software,1
Success,Data Design Interactive,1
Success,Phantagram,1
Success,Avalon Interactive,4
Success,Reef Entertainment,2
Success,Electronic Arts Victor,1
Success,The Adventure Company,2
Success,Hackberry,1
Success,CyberFront,5
Success,Aspyr,4
Success,Visco,1
Success,Myelin Media,1
Success,Aqua Plus,4
Success,PM Studios,1
Success,Elf,2
Success,Pow,1
Success,Harmonix Music Systems,1
Success,Her Interactive,1
Success,Media Rings,1
Success,On Demand,1
Success,Excalibur Publishing,2
Success,Idea Factory,5
Success,Mercury Games,2
Success,Rondomedia,5
Success,TopWare Interactive,2
Success,PlayV,3
Success,Xicat Interactive,1
Success,Kadokawa Games,5
Success,O-Games,4
Success,Wizard Video Games,1
Success,Phoenix Games,1
Success,Hudson Entertainment,5
Success,MTO,2
Success,Mattel Interactive,4
Success,Interplay,6
Success,Sunrise Interactive,2
Success,Vir2L Studios,1
Success,GOA,1
Success,Panther Software,1
Success,Sears,1
Success,Mirai Shounen,1
Success,AQ Interactive,1
Success,Nippon Telenet,1
Success,7G//AMES,3
Success,Aria,1
Success,Flight-Plan,2
Success,Imadio,1
Success,Phantom EFX,1
Success,Liquid Games,1
Success,Moss,1
Success,American Softworks,1
Success,Activision Blizzard,1
Success,ArtDink,3
Success,Valcon Games,3
Success,Telegames,4
Success,Bomb,1
Success,Brash Entertainment,1
Success,Evolution Games,1
Success,PopTop Software,1
Success,Imagineer,3
Success,Mamba Games,2
Success,Tru Blu Entertainment,1
Success,Berkeley,1
Success,Epoch,2
Success,Nobilis,5
Success,Monte Christo Multimedia,1
Success,Max Five,1
Success,Funbox Media,4
Success,Gainax Network Systems,2
Success,Iceberg Interactive,2
Success,Play It,2
Success,TOHO,1
Success,Foreign Media Games,4
Success,ASCII Media Works,2
Success,Funcom,1
Success,Revolution Software,1
Success,TGL,1
Success,Seta Corporation,2
Success,Time Warner Interactive,2
Success,Koch Media,6
Success,Altron,1
Success,Broccoli,6
Success,Starpath Corp.,1
Success,Ivolgamus,1
Success,Compile,2
Success,Mystique,1
Success,Saurus,1
Success,iWin,1
Success,Imax,1
Success,Nexon,1
Success,ITT Family Games,1
Success,Answer Software,1
Success,Tetris Online,1
Success,Tripwire Interactive,1
Success,Arika,3
Success,Enjoy Gaming ltd.,1
Success,Introversion Software,1
Success,Game Life,2
Success,Otomate,1
Success,Graphsim Entertainment,1
Success,Alawar Entertainment,2
Success,NDA Productions,1
Success,Shogakukan,2
Success,Kemco,6
Success,Aksys Games,3
Success,Elite,1
Success,NovaLogic,1
Success,Laguna,2
Success,Nordcurrent,3
Success,Gameloft,1
Success,Riverhillsoft,1
Success,Quelle,1
Success,TDK Core,3
Success,NEC Interchannel,4
Success,Hearty Robin,1
Success,BPS,1
Success,NetRevo,2
Success,KSS,1
Success,Yumedia,1
Success,Easy Interactive,1
Success,Gakken,1
Success,imageepoch Inc.,2
Success,CDV Software Entertainment,4
Success,Kool Kizz,1
Success,Tommo,2
Success,Locus,1
Success,10TACLE Studios,3
Success,Commseed,1
Success,Yeti,2
Success,XS Games,1
Success,Type-Moon,1
Success,Michaelsoft,1
Success,System 3 Arcade Software,2
Success,Gamecock,3
Success,MC2 Entertainment,2
Success,Maximum Family Games,1
Success,Stainless Games,1
Success,Benesse,1
Success,FuRyu,5
Success,Gathering of Developers,3
Success,Arc System Works,4
Success,Cave,4
Success,"Destination Software, Inc",5
Success,Victor Interactive,4
Success,bitComposer Games,1
Success,Media Entertainment,1
Success,Blue Byte,2
Success,Telltale Games,2
Success,Pioneer LDC,1
Success,Image Epoch,1
Success,O3 Entertainment,3
Success,Big Ben Interactive,2
Success,Interchannel-Holon,1
Success,Zenrin,1
Success,Kadokawa Shoten,6
Success,Mycom,1
Success,20th Century Fox Video Games,2
Success,SNK Playmore,3
Success,Coconuts Japan,2
Success,Agetec,4
Success,SCi,2
Success,Kaga Create,3
Success,SCS Software,1
Success,Origin Systems,1
Success,Rebellion Developments,1
Success,General Entertainment,1
Success,Creative Core,3
Success,Jack of All Games,1
Success,Men-A-Vision,1
Success,Gaga,1
Success,5pb,5
Success,Sunsoft,5
Success,ASK,1
Success,Pack In Soft,1
Success,Mad Catz,2
Success,Mumbo Jumbo,2
Success,ChunSoft,3
Success,GameTek,1
Success,Data East,2
Success,Acquire,4
Success,Rocket Company,5
Success,Genterprise,1
Success,Big Fish Games,2
Success,PQube,5
Success,WayForward Technologies,1
Success,Paradox Development,1
Success,Inti Creates,1
Success,Office Create,1
Success,dramatic create,2
Success,Fuji,1
Success,Hamster Corporation,2
Success,Essential Games,3
Success,Culture Publishers,1
Success,Happinet,3
Success,Pinnacle,3
Success,Micro Cabin,3
Success,Funsta,2
Success,DSI Games,4
Success,Data Age,1
Success,Jaleco,5
Success,White Park Bay Software,1
Success,Lighthouse Interactive,1
Success,Astragon,4
Success,Titus,6
Success,Sold Out,1
Success,New World Computing,1
Success,Starfish,3
Success,inXile Entertainment,1
Success,Spike,5
Success,Extreme Entertainment Group,1
Success,Crystal Dynamics,2
Success,Ascaron Entertainment,1
Success,CCP,1
Success,Sony Music Entertainment,1
Success,Paradox Interactive,4
Success,Naxat Soft,1
Success,Conspiracy Entertainment,5
Success,CTO SpA,1
Success,Hect,1
Success,DTP Entertainment,8
Success,Milestone,1
Success,Compile Heart,4
Success,Human Entertainment,3
Success,P2 Games,2
Success,From Software,5
Success,KID,1
Success,EON Digital Entertainment,1
Success,Pacific Century Cyber Works,1
Success,Licensed 4U,2
Success,Wanadoo,1
Success,Jorudan,1
Success,DreamCatcher Interactive,5
Success,Marvelous Games,1
Success,Boost On,1
Success,Epic Games,1
Success,Virtual Play Games,1
Success,Codemasters Online,1
Success,Asgard,2
Success,NEC,2
Success,Illusion Softworks,1
Success,Marvelous Entertainment,4
Success,Athena,1
Success,NCS,1
Success,Idea Factory International,2
Success,Experience Inc.,1
Success,Fields,1
Success,Media Factory,1
Success,Avanquest,5
Success,Rage Software,2
Success,id Software,1
Success,UFO Interactive,4
Success,Mojang,1
Success,Microprose,3
Success,Pony Canyon,1
Success,Nippon Ichi Software,6
Success,Black Bean Games,3
Success,Global A Entertainment,2
Success,Jester Interactive,1
Success,Datam Polystar,1
Success,Graffiti,4
Success,Nichibutsu,1
Success,Xplosiv,2
Success,Evolved Games,1
Success,Warp,1
Success,CokeM Interactive,1
Success,Nihon Falcom Corporation,2
Success,Mentor Interactive,1
Success,Metro 3D,3
Success,Nippon Columbia,2
Success,Performance Designed Products,1
Success,Nitroplus,1
Success,Pack-In-Video,2
Success,Enterbrain,3
Success,Merscom LLC,1
Success,Slitherine Software,1
Success,Telstar,2
Success,Angel Studios,2
Success,Bohemia Interactive,1
Success,Quest,1
Success,Karin Entertainment,1
Success,Kalypso Media,5
Success,BushiRoad,1
Success,PopCap Games,4
Success,Yamasa Entertainment,1
Success,Plenty,1
Success,Popcorn Arcade,3
Success,Headup Games,1
Success,BMG Interactive Entertainment,1
Success,Takuyo,1
Success,Alvion,1
Success,Universal Gamex,1
Success,Imageworks,1
Success,LEGO Media,3
Success,G.Rev,1
Success,Neko Entertainment,5
Success,NewKidCo,3
Success,Mitsui,1
Success,Interchannel,1
Success,Minato Station,2
Success,Little Orbit,3
Success,Storm City Games,5
Success,Tomy Corporation,4
Success,Fortyfive,1
Success,Legacy Interactive,1
Success,Lexicon Entertainment,2
Success,EA Games,1
Success,Ascaron Entertainment GmbH,2
Success,FuRyu Corporation,1
Success,Daedalic,1
Success,Genki,1
Success,ESP,3
Success,Takara,3
Success,Paon,1
Success,Havas Interactive,1
Success,Sweets,1
Success,Gremlin Interactive Ltd,2
Success,Interplay Productions,1
Success,Sammy Corporation,3
Success,Daito,1
Success,Scholastic Inc.,4
Success,Ignition Entertainment,7
Success,Trion Worlds,2
Success,Taito,6
Success,Knowledge Adventure,3
Success,HMH Interactive,2
Success,Seventh Chord,1
Success,Glams,1
Success,CBS Electronics,1
Success,Crimson Cow,2
Success,Core Design Ltd.,2
Success,Paon Corporation,1
Success,Takara Tomy,4
Success,Aerosoft,1
Success,Princess Soft,1
Success,Hip Interactive,2
Success,Ertain,1
Success,Just Flight,1
Success,LSP Games,2
Success,Ongakukan,1
Success,Game Factory,6
Success,Comfort,2
Success,Dorart,1
Success,Touchstone,2
Compile,Midas Interactive Entertainment,2
Compile,DreamCatcher Interactive,1
Compile,Aqua Plus,1
Compile,Easy Interactive,1
Compile,Pow,1
Compile,Irem Software Engineering,1
Compile,Xseed Games,1
Compile,imageepoch Inc.,1
Compile,CDV Software Entertainment,1
Compile,GSP,1
Compile,NEC,1
Compile,ValuSoft,1
Compile,Locus,1
Compile,Codemasters Online,1
Compile,Marvelous Entertainment,1
Compile,Ackkstudios,1
Compile,10TACLE Studios,1
Compile,Media Rings,1
Compile,Idea Factory International,1
Compile,Experience Inc.,1
Compile,Avanquest,1
Compile,Rage Software,1
